Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes,Ingreso Total
17/08/2024,A03,635,-3,36.5,598.5,365.75,76,42.75,0,0,632,484.5,63,40,16,9,65,128,1116.5
17/08/2024,A05,2090.5,80,105,1985.5,1786,389.5,38,0,0,2170.5,2213.5,209,232,83,8,323,532,4384
17/08/2024,A06,5749.5,271.5,306,5443.5,4465,608,147.25,0,0,6021,5220.25,573,571,128,31,730,1303,11241.25
17/08/2024,A07,3695.5,159.5,199.5,3496,2664.75,441.75,152,0,0,3855,3258.5,368,324,93,32,449,817,7113.5
17/08/2024,A08,10404,624,562,9842,5514.75,726.75,171,0,0,11028,6412.5,1036,689,154,36,879,1915,17440.5
17/08/2024,A09,5487.5,122,272,5215.5,2384.5,460.75,114,0,0,5609.5,2959.25,549,251,97,24,372,921,8568.75
17/08/2024,A10,4563,120.7,212,4351,3472.25,280.25,47.5,0,0,4683.7,3800,458,418,59,10,487,945,8483.7
17/08/2024,A15,1896.5,47,91.5,1805,2403.5,384.75,38,0,0,1943.5,2826.25,190,312,82,8,402,592,4769.75
17/08/2024,A16,5888.5,168.5,283.5,5605,5932.75,1482,536.75,0,0,6057,7951.5,590,759,316,113,1188,1778,14008.5
17/08/2024,A17,2089.5,163.5,104,1985.5,1700.5,280.25,61.75,0,0,2253,2042.5,209,229,60,13,302,511,4295.5
17/08/2024,A18,13888.5,632.5,731,13157.5,11347.75,1472.5,289.75,0,0,14521,13110,1385,1353,311,61,1725,3110,27631
17/08/2024,A19,21826.5,1026.7,1164,20662.5,15779.5,1947.5,570,0,0,22853.2,18297,2175,1895,413,120,2428,4603,41150.2
17/08/2024,A20,18975.5,1133.4,1096.5,17879,12763.25,1605.5,456,0,0,20108.9,14824.75,1882,1545,338,96,1979,3861,34933.65
17/08/2024,A21,30613.7,1561.2,1648.2,28965.5,25939.75,2612.5,394.25,0,0,32174.9,28946.5,3049,3176,551,83,3810,6859,61121.4
18/08/2024,A05,1384,39.5,73,1311,2237.25,365.75,85.5,0,0,1423.5,2688.5,138,276,81,18,375,513,4112
18/08/2024,A06,4475.5,299.5,248,4227.5,2726.5,413.25,104.5,0,0,4775,3244.25,445,338,88,22,448,893,8019.25
18/08/2024,A07,4836,107,247.5,4588.5,2674.25,375.25,66.5,0,0,4943,3116,483,350,89,14,453,936,8059
18/08/2024,A08,7710.5,325.5,433.5,7277,3434.25,460.75,118.75,0,0,8036,4013.75,766,435,97,25,557,1323,12049.75
18/08/2024,A09,2465.5,107,119,2346.5,940.5,218.5,61.75,0,0,2572.5,1220.75,247,99,46,13,158,405,3793.25
18/08/2024,A10,3416,102.5,157.5,3258.5,1976,190,38,0,0,3518.5,2204,343,250,41,8,299,642,5722.5
18/08/2024,A15,1789,49.5,88.5,1700.5,1282.5,232.75,28.5,0,0,1838.5,1543.75,179,166,49,6,221,400,3382.25
18/08/2024,A16,4262,120.5,186.5,4075.5,3814.25,1016.5,389.5,0,0,4382.5,5220.25,429,462,216,82,760,1189,9602.75
18/08/2024,A17,5635,215,296,5339,2284.75,541.5,199.5,0,0,5850,3025.75,562,279,114,42,435,997,8875.75
18/08/2024,A18,9403,335.5,482.5,8920.5,5605,636.5,185.25,0,0,9738.5,6426.75,939,659,134,39,832,1771,16165.25
18/08/2024,A19,15951.4,1000.4,912.9,15038.5,11058,1501,337.25,0,0,16951.8,12896.25,1583,1349,316,71,1736,3319,29848.05
18/08/2024,A20,14428,734.5,814.5,13613.5,8184.25,1040.25,266,0,0,15162.5,9490.5,1433,1042,219,56,1317,2750,24653
18/08/2024,A21,18599,914.3,1109.5,17489.5,13884.25,1410.75,280.25,0,0,19513.3,15575.25,1841,1713,298,59,2070,3911,35088.55
19/08/2024,A03,1120.5,4.5,56.5,1064,304,95,57,0,0,1125,456,112,32,20,12,64,176,1581
19/08/2024,A05,928,43.5,54,874,2085.25,551,137.75,0,0,971.5,2774,92,300,117,29,446,538,3745.5
19/08/2024,A06,5787,322.7,296,5491,4450.75,864.5,228,0,0,6109.7,5543.25,578,613,182,48,843,1421,11652.95
19/08/2024,A07,2355.5,134.5,123,2232.5,1529.5,389.5,142.5,0,0,2490,2061.5,235,199,83,30,312,547,4551.5
19/08/2024,A08,16668,727,936,15732,8721,1534.25,451.25,0,0,17395,10706.5,1656,1146,323,95,1564,3220,28101.5
19/08/2024,A09,7531.5,194.5,359,7172.5,3078,764.75,171,0,0,7726,4013.75,755,324,161,36,521,1276,11739.75
19/08/2024,A10,5931.2,182.3,269.2,5662,5695.25,555.75,71.25,0,0,6113.5,6322.25,596,701,117,15,833,1429,12435.75
19/08/2024,A15,0,0,0,0,608,142.5,33.25,0,0,0,783.75,0,90,30,7,127,127,783.75
19/08/2024,A16,7111,263.5,347,6764,6797.25,1748,798,0,0,7374.5,9343.25,712,874,371,168,1413,2125,16717.75
19/08/2024,A17,4754.5,90,242,4512.5,2807.25,831.25,194.75,0,0,4844.5,3833.25,475,367,176,41,584,1059,8677.75
19/08/2024,A18,24029,783,1238.5,22790.5,17693.75,3363,660.25,0,0,24812,21717,2399,2126,708,139,2973,5372,46529
19/08/2024,A19,26891.4,1320,1421.9,25469.5,18848,2778.75,608,0,0,28211.4,22234.75,2681,2319,586,128,3033,5714,50446.15
19/08/2024,A20,30954.7,1450.7,1647.2,29307.5,22652.75,3405.75,878.75,0,0,32405.4,26937.25,3085,2814,718,185,3717,6802,59342.65
19/08/2024,A21,29005.5,1021.7,1512.5,27493,24985,2859.5,627,0,0,30027.2,28471.5,2894,3156,607,132,3895,6789,58498.7
20/08/2024,A03,1078.5,31,52.5,1026,579.5,161.5,71.25,0,0,1109.5,812.25,108,61,34,15,110,218,1921.75
20/08/2024,A05,299,4.5,14,285,418,76,14.25,0,0,303.5,508.25,30,48,17,3,68,98,811.75
20/08/2024,A06,5786,299.4,314,5472,4944.75,950,223.25,0,0,6085.4,6118,576,678,200,47,925,1501,12203.4
20/08/2024,A07,2203,140.5,103.5,2099.5,1776.5,422.75,137.75,0,0,2343.5,2337,221,237,91,29,357,578,4680.5
20/08/2024,A08,15809,762,875,14934,9685.25,1581.75,446.5,0,0,16571,11713.5,1572,1236,333,94,1663,3235,28284.5
20/08/2024,A09,8732,289.5,429,8303,4522,821.75,218.5,0,0,9021.5,5562.25,874,476,173,46,695,1569,14583.75
20/08/2024,A10,8738.5,164,435.5,8303,7381.5,802.75,185.25,0,0,8902.5,8369.5,874,932,169,39,1140,2014,17272
20/08/2024,A13,1082,75,56,1026,935.75,109.25,14.25,0,0,1157,1059.25,108,140,23,3,166,274,2216.25
20/08/2024,A15,2346.5,86.5,123.5,2223,3334.5,565.25,57,0,0,2433,3956.75,234,454,119,12,585,819,6389.75
20/08/2024,A16,6852.5,200.5,345,6507.5,7818.5,2346.5,741,0,0,7053,10906,685,1019,496,156,1671,2356,17959
20/08/2024,A17,3431.5,161,173,3258.5,2816.75,722,190,0,0,3592.5,3728.75,343,377,153,40,570,913,7321.25
20/08/2024,A18,22671,1118.2,1286.5,21384.5,20021.25,3458,731.5,0,0,23789.2,24210.75,2251,2363,729,154,3246,5497,47999.95
20/08/2024,A19,23480.2,1007.7,1183.7,22296.5,18140.25,2175.5,555.75,0,0,24487.9,20871.5,2347,2284,468,117,2869,5216,45359.4
20/08/2024,A20,22455,1131.9,1241.5,21213.5,16800.75,2460.5,674.5,0,0,23586.9,19935.75,2233,2085,520,142,2747,4980,43522.65
20/08/2024,A21,22744.3,1217.9,1283.8,21460.5,23441.25,2493.75,389.5,0,0,23962.2,26324.5,2259,2960,526,82,3568,5827,50286.7
21/08/2024,A03,958,14,46,912,342,104.5,71.25,0,0,972,517.75,96,36,22,15,73,169,1489.75
21/08/2024,A05,795,47,63.5,731.5,2099.5,503.5,133,0,0,842,2736,77,291,106,28,425,502,3578
21/08/2024,A06,4852.5,155.5,273.5,4579,4783.25,845.5,228,0,0,5008,5856.75,482,670,178,48,896,1378,10864.75
21/08/2024,A07,2196,144,106,2090,1862,513,194.75,0,0,2340,2569.75,220,249,111,41,401,621,4909.75
21/08/2024,A08,13551.5,669.5,774,12777.5,8445.5,1368,484.5,0,0,14221,10298,1345,1096,288,102,1486,2831,24519
21/08/2024,A09,7431,296.2,363,7068,3866.5,745.75,147.25,0,0,7727.2,4759.5,744,407,157,31,595,1339,12486.7
21/08/2024,A10,6466.5,199.5,348.5,6118,5752.25,636.5,71.25,0,0,6666,6460,644,737,134,15,886,1530,13126
21/08/2024,A13,1797,176,115.5,1681.5,1192.25,213.75,57,0,0,1973,1463,177,139,45,12,196,373,3436
21/08/2024,A15,2097,36.5,102,1995,2251.5,308.75,42.75,0,0,2133.5,2603,210,295,65,9,369,579,4736.5
21/08/2024,A16,6714,179,320.5,6393.5,7072.75,2360.75,783.75,0,0,6893,10217.25,673,907,499,165,1571,2244,17110.25
21/08/2024,A17,3405.5,214.5,175.5,3230,3125.5,807.5,247,0,0,3620,4180,340,419,171,52,642,982,7800
21/08/2024,A18,15799.5,659.2,884.5,14915,14506.5,2707.5,451.25,0,0,16458.7,17665.25,1570,1765,571,95,2431,4001,34123.95
21/08/2024,A19,30007.5,1306.5,1640.5,28367,26034.75,3192,684,0,0,31314,29910.75,2986,3183,673,144,4000,6986,61224.75
21/08/2024,A20,20855.2,1457.9,1237.7,19617.5,16800.75,2664.75,726.75,0,0,22313.1,20192.25,2065,2070,561,153,2784,4849,42505.35
21/08/2024,A21,33801.6,1556.4,1767.6,32034,30404.75,3462.75,688.75,0,0,35358,34556.25,3372,3762,731,145,4638,8010,69914.25
22/08/2024,A03,1058,13.5,51,1007,451.25,128.25,52.25,0,0,1071.5,631.75,106,48,27,11,86,192,1703.25
22/08/2024,A05,647,59,39,608,2118.5,532,104.5,0,0,706,2755,64,289,112,22,423,487,3461
22/08/2024,A06,4056.5,123,209,3847.5,3562.5,726.75,142.5,0,0,4179.5,4431.75,405,515,153,30,698,1103,8611.25
22/08/2024,A07,3755,300,211.5,3543.5,2688.5,589,175.75,0,0,4055,3453.25,373,375,127,37,539,912,7508.25
22/08/2024,A08,8824.5,220.5,417,8407.5,5752.25,1035.5,285,0,0,9045,7072.75,885,737,218,60,1015,1900,16117.75
22/08/2024,A09,9407,269,458,8949,4569.5,997.5,218.5,0,0,9676,5785.5,942,481,210,46,737,1679,15461.5
22/08/2024,A10,3779.5,85.5,188.5,3591,4555.25,380,42.75,0,0,3865,4978,378,554,80,9,643,1021,8843
22/08/2024,A13,128.5,17.5,5,123.5,133,28.5,9.5,0,0,146,171,13,14,6,2,22,35,317
22/08/2024,A15,4192.7,134.5,193.2,3999.5,4707.25,655.5,95,0,0,4327.2,5457.75,421,627,138,20,785,1206,9784.95
22/08/2024,A16,5859.5,133,273.5,5586,6317.5,1790.75,755.25,0,0,5992.5,8863.5,588,809,379,159,1347,1935,14856
22/08/2024,A17,3746,301.7,221.5,3524.5,3287,864.5,185.25,0,0,4047.7,4336.75,371,433,182,39,654,1025,8384.45
22/08/2024,A18,15961.5,901,875.5,15086,14981.5,2859.5,527.25,0,0,16862.5,18368.25,1588,1734,603,111,2448,4036,35230.75
22/08/2024,A19,33805.5,1703,1895,31910.5,28281.5,3743,764.75,0,0,35508.5,32789.25,3359,3560,795,161,4516,7875,68297.75
22/08/2024,A20,26111.5,1303.4,1506.5,24605,20344.25,3078,669.75,0,0,27414.9,24092,2590,2500,648,141,3289,5879,51506.9
22/08/2024,A21,29228.8,1421.1,1564.8,27664,27797,3154,418,0,0,30649.9,31369,2912,3534,668,88,4290,7202,62018.9
23/08/2024,A03,1262.5,46,56,1206.5,437,185.25,66.5,0,0,1308.5,688.75,127,46,39,14,99,226,1997.25
23/08/2024,A05,1093.5,84.5,96,997.5,1885.75,532,137.75,0,0,1178,2555.5,105,258,114,29,401,506,3733.5
23/08/2024,A06,5956.5,281.5,304,5652.5,5562.25,988,313.5,0,0,6238,6863.75,595,756,208,66,1030,1625,13101.75
23/08/2024,A07,4088.5,312.2,250.5,3838,2750.25,555.75,175.75,0,0,4400.7,3481.75,404,352,118,37,507,911,7882.45
23/08/2024,A08,10105.5,288,491.5,9614,5039.75,874,313.5,0,0,10393.5,6227.25,1012,650,184,66,900,1912,16620.75
23/08/2024,A09,8992,223,442,8550,4503,859.75,242.25,0,0,9215,5605,900,474,181,51,706,1606,14820
23/08/2024,A10,5934,98.5,281.5,5652.5,5486.25,532,66.5,0,0,6032.5,6084.75,595,666,112,14,792,1387,12117.25
23/08/2024,A13,1257.5,18,70,1187.5,1197,152,28.5,0,0,1275.5,1377.5,125,155,32,6,193,318,2653
23/08/2024,A15,4397,81,217,4180,4275,745.75,109.25,0,0,4478,5130,440,575,157,23,755,1195,9608
23/08/2024,A16,6817,188,328.5,6488.5,6279.5,1957,627,0,0,7005,8863.5,683,806,414,132,1352,2035,15868.5
23/08/2024,A17,1680,132.5,93.5,1586.5,1168.5,261.25,66.5,0,0,1812.5,1496.25,167,159,56,14,229,396,3308.75
23/08/2024,A18,15034.7,892.9,832.2,14202.5,12525.75,2607.75,498.75,0,0,15927.6,15632.25,1495,1527,549,105,2181,3676,31559.85
23/08/2024,A19,31096.7,1357,1722.7,29374,23203.75,3116,845.5,0,0,32453.7,27165.25,3092,2840,665,178,3683,6775,59618.95
23/08/2024,A20,27929,1504.5,1614,26315,20092.5,3063.75,741,0,0,29433.5,23897.25,2770,2524,646,156,3326,6096,53330.75
23/08/2024,A21,36159.1,1760.6,1892.6,34266.5,31587.5,3662.25,698.25,0,0,37919.7,35948,3607,3930,773,147,4850,8457,73867.7
24/08/2024,A03,846,13.5,38.5,807.5,256.5,85.5,28.5,0,0,859.5,370.5,85,28,18,6,52,137,1230
24/08/2024,A05,1500.5,144.5,113.5,1387,2166,422.75,123.5,0,0,1645,2712.25,146,280,90,26,396,542,4357.25
24/08/2024,A06,5511.7,331.8,296.2,5215.5,4146.75,760,180.5,0,0,5843.5,5087.25,549,565,160,38,763,1312,10930.75
24/08/2024,A07,6045.5,347.7,345.5,5700,4104,631.75,123.5,0,0,6393.2,4859.25,600,538,139,26,703,1303,11252.45
24/08/2024,A08,8320.5,296,416.5,7904,4227.5,650.75,104.5,0,0,8616.5,4982.75,832,532,137,22,691,1523,13599.25
24/08/2024,A09,6955,236,352.5,6602.5,3358.25,688.75,137.75,0,0,7191,4184.75,695,366,145,29,540,1235,11375.75
24/08/2024,A10,9473.5,202.5,486.5,8987,7049,636.5,114,0,0,9676,7799.5,946,888,135,24,1047,1993,17475.5
24/08/2024,A13,2932.5,98,139.5,2793,1524.75,256.5,57,0,0,3030.5,1838.25,294,189,54,12,255,549,4868.75
24/08/2024,A15,2972,51.2,141,2831,2303.75,375.25,38,0,0,3023.2,2717,298,294,81,8,383,681,5740.2
24/08/2024,A16,5599.5,105,260.5,5339,5315.25,1396.5,536.75,0,0,5704.5,7248.5,562,675,295,113,1083,1645,12953
24/08/2024,A17,1468,64.5,81,1387,1197,285,47.5,0,0,1532.5,1529.5,146,156,61,10,227,373,3062
24/08/2024,A18,10019.5,586.5,567,9452.5,8417,1030.75,156.75,0,0,10606,9604.5,995,1020,217,33,1270,2265,20210.5
24/08/2024,A19,24066,1224.5,1323,22743,17047.75,2246.75,551,0,0,25290.5,19845.5,2394,2090,474,116,2680,5074,45136
24/08/2024,A20,21532.2,1211.5,1240.2,20292,13917.5,1852.5,513,0,0,22743.7,16283,2136,1763,390,108,2261,4397,39026.7
24/08/2024,A21,27873.7,1245.8,1473.2,26400.5,22643.25,2303.75,389.5,0,0,29119.5,25336.5,2779,2830,485,82,3397,6176,54456
25/08/2024,A05,1001.5,43.5,61,940.5,1881,318.25,99.75,0,0,1045,2299,99,231,69,21,321,420,3344
25/08/2024,A06,5103,262,277,4826,2261,513,142.5,0,0,5365,2916.5,508,301,108,30,439,947,8281.5
25/08/2024,A07,2931,152.2,157,2774,1420.25,394.25,147.25,0,0,3083.2,1961.75,292,172,85,31,288,580,5044.95
25/08/2024,A08,7078,370,342.5,6735.5,3258.5,422.75,114,0,0,7448,3795.25,709,406,89,24,519,1228,11243.25
25/08/2024,A09,2898,67,143,2755,1130.5,247,47.5,0,0,2965,1425,290,119,52,10,181,471,4390
25/08/2024,A10,6090.5,137,276.5,5814,3572,380,61.75,0,0,6227.5,4013.75,612,428,81,13,522,1134,10241.25
25/08/2024,A13,668.5,30,32,636.5,470.25,85.5,4.75,0,0,698.5,560.5,67,62,18,1,81,148,1259
25/08/2024,A15,3174.2,88.5,153.2,3021,2356,441.75,80.75,0,0,3262.7,2878.5,318,295,93,17,405,723,6141.2
25/08/2024,A16,4776,128.5,244.5,4531.5,3866.5,1087.75,342,0,0,4904.5,5296.25,477,479,230,72,781,1258,10200.75
25/08/2024,A17,3380.5,249.5,217,3163.5,1681.5,527.25,95,0,0,3630,2303.75,333,214,112,20,346,679,5933.75
25/08/2024,A18,7012,480,390.5,6621.5,4902,707.75,147.25,0,0,7492,5757,697,574,149,31,754,1451,13249
25/08/2024,A19,22941.2,1232,1224.2,21717,12483,1225.5,365.75,0,0,24173.2,14074.25,2286,1511,259,77,1847,4133,38247.45
25/08/2024,A20,16149.5,1033.7,883,15266.5,10492.75,1263.5,299.25,0,0,17183.2,12055.5,1607,1327,268,63,1658,3265,29238.7
25/08/2024,A21,18267.9,760.8,1006.4,17261.5,13076.75,1102,171,0,0,19028.7,14349.75,1817,1617,232,36,1885,3702,33378.45
26/08/2024,A03,1386.5,21,66,1320.5,484.5,190,71.25,0,0,1407.5,745.75,139,53,40,15,108,247,2153.25
26/08/2024,A05,3018,69.5,168,2850,2189.75,503.5,85.5,0,0,3087.5,2778.75,300,307,106,18,431,731,5866.25
26/08/2024,A06,6494,394.5,357,6137,5315.25,1230.25,318.25,0,0,6888.5,6863.75,646,730,259,67,1056,1702,13752.25
26/08/2024,A07,4431.5,177.5,242,4189.5,3301.25,660.25,242.25,0,0,4609,4203.75,441,438,140,51,629,1070,8812.75
26/08/2024,A08,15082.4,628.5,832.4,14250,7182,1448.75,365.75,0,0,15710.9,8996.5,1500,930,305,77,1312,2812,24707.4
26/08/2024,A09,8911,226,408.5,8502.5,3857,959.5,247,0,0,9137,5063.5,895,406,202,52,660,1555,14200.5
26/08/2024,A10,11729.5,227.5,576.5,11153,9310,997.5,99.75,0,0,11957,10407.25,1174,1157,212,21,1390,2564,22364.25
26/08/2024,A13,89.5,0,4,85.5,90.25,33.25,4.75,0,0,89.5,128.25,9,10,7,1,18,27,217.75
26/08/2024,A15,4711.5,96,227.5,4484,4279.75,755.25,137.75,0,0,4807.5,5172.75,472,592,172,29,793,1265,9980.25
26/08/2024,A16,5188,198.5,248,4940,5666.75,1786,574.75,0,0,5386.5,8027.5,520,726,377,121,1224,1744,13414
26/08/2024,A17,1925,127.5,120,1805,1415.5,403.75,123.5,0,0,2052.5,1942.75,190,185,86,26,297,487,3995.25
26/08/2024,A18,11903,620,740.5,11162.5,9994,2227.75,384.75,0,0,12523,12606.5,1175,1164,469,81,1714,2889,25129.5
26/08/2024,A19,37831.7,1872.4,2092.7,35739,27564.25,4151.5,874,0,0,39704.1,32589.75,3762,3395,876,184,4455,8217,72293.85
26/08/2024,A20,22975.4,1069.7,1267.9,21707.5,15157.25,2622,631.75,0,0,24045.1,18411,2285,1894,552,133,2579,4864,42456.1
26/08/2024,A21,33671.1,1435.2,1770.1,31901,27431.25,3130.25,532,0,0,35106.3,31093.5,3358,3411,660,112,4183,7541,66199.8
27/08/2024,A03,1125.5,14.5,52,1073.5,456,166.25,57,0,0,1140,679.25,113,49,35,12,96,209,1819.25
27/08/2024,A05,2546,35,114,2432,1999.75,503.5,166.25,0,0,2581,2669.5,256,277,107,35,419,675,5250.5
27/08/2024,A06,5326.5,274.5,263,5063.5,4522,893,204.25,0,0,5601,5619.25,533,629,188,43,860,1393,11220.25
27/08/2024,A07,5132,279.5,287,4845,3443.75,1016.5,247,0,0,5411.5,4707.25,510,456,215,52,723,1233,10118.75
27/08/2024,A08,8812.5,504,500,8312.5,5415,1007,266,0,0,9316.5,6688,875,707,212,56,975,1850,16004.5
27/08/2024,A09,8535.2,141,374.7,8160.5,3743,769.5,228,0,0,8676.2,4740.5,859,394,162,48,604,1463,13416.7
27/08/2024,A10,9518,298.5,483.5,9034.5,8293.5,1040.25,190,0,0,9816.5,9523.75,951,1043,219,40,1302,2253,19340.25
27/08/2024,A13,1274.5,55,58.5,1216,1349,190,66.5,0,0,1329.5,1605.5,128,185,40,14,239,367,2935
27/08/2024,A15,5071,169.2,264,4807,6113.25,826.5,232.75,0,0,5240.2,7172.5,506,795,177,49,1021,1527,12412.7
27/08/2024,A16,6579.5,240.5,357,6222.5,6897,1966.5,641.25,0,0,6820,9504.75,655,883,417,135,1435,2090,16324.75
27/08/2024,A17,2396,151.5,125.5,2270.5,2123.25,565.25,114,0,0,2547.5,2802.5,239,292,119,24,435,674,5350
27/08/2024,A18,13722,651,764,12958,13637.25,2622,555.75,0,0,14373,16815,1364,1603,553,117,2273,3637,31188
27/08/2024,A19,35598.4,1914.7,1958.9,33639.5,31863,4270.25,883.5,0,0,37513.1,37016.75,3541,3897,900,186,4983,8524,74529.85
27/08/2024,A20,20684.5,1306.5,1247.5,19437,16520.5,2375,536.75,0,0,21991,19432.25,2046,2058,501,113,2672,4718,41423.25
27/08/2024,A21,25055.7,813,1182.2,23873.5,21793,2498.5,418,0,0,25868.7,24709.5,2513,2732,534,88,3354,5867,50578.2
28/08/2024,A03,1023.5,50.5,45,978.5,560.5,66.5,66.5,0,0,1074,693.5,103,61,14,14,89,192,1767.5
28/08/2024,A05,626.5,21,28,598.5,2080.5,494,123.5,0,0,647.5,2698,63,295,104,26,425,488,3345.5
28/08/2024,A06,5317,357.5,253.5,5063.5,5210.75,1135.25,275.5,0,0,5674.5,6621.5,533,722,239,58,1019,1552,12296
28/08/2024,A07,3107.5,338.5,162.5,2945,1947.5,498.75,147.25,0,0,3446,2593.5,310,254,106,31,391,701,6039.5
28/08/2024,A08,9410,449,518,8892,5400.75,988,180.5,0,0,9859,6569.25,936,713,208,38,959,1895,16428.25
28/08/2024,A09,6802.9,180,323.9,6479,3287,707.75,171,0,0,6982.9,4165.75,682,346,149,36,531,1213,11148.65
28/08/2024,A10,8966.9,315.5,464.4,8502.5,8298.25,931,128.25,0,0,9282.4,9357.5,895,1042,196,27,1265,2160,18639.9
28/08/2024,A15,3732,100.1,179,3553,4541,669.75,99.75,0,0,3832.1,5310.5,374,601,141,21,763,1137,9142.6
28/08/2024,A16,7010.5,134.5,322.5,6688,6607.25,1999.75,698.25,0,0,7145,9305.25,704,833,422,147,1402,2106,16450.25
28/08/2024,A17,4985,323.7,292,4693,3747.75,1002.25,209,0,0,5308.7,4959,494,505,212,44,761,1255,10267.7
28/08/2024,A18,14346,790.5,751.5,13594.5,13741.75,2650.5,532,0,0,15136.5,16924.25,1431,1608,558,112,2278,3709,32060.75
28/08/2024,A19,37475.2,2050,2106.7,35368.5,32029.25,4332,897.75,0,0,39525.2,37259,3723,3916,912,189,5017,8740,76784.2
28/08/2024,A20,21136.5,1232,1319.5,19817,16539.5,2674.25,555.75,0,0,22368.5,19769.5,2086,2063,563,117,2743,4829,42138
28/08/2024,A21,30961.2,1318.3,1577.7,29383.5,28623.5,3163.5,465.5,0,0,32279.5,32252.5,3093,3520,667,98,4285,7378,64532
29/08/2024,A03,841.5,12,43.5,798,432.25,85.5,42.75,0,0,853.5,560.5,84,46,18,9,73,157,1414
29/08/2024,A05,1165.5,32.5,63.5,1102,2161.25,389.5,85.5,0,0,1198,2636.25,116,280,82,18,380,496,3834.25
29/08/2024,A06,4339.5,194,216.5,4123,4142,684,185.25,0,0,4533.5,5011.25,434,545,145,39,729,1163,9544.75
29/08/2024,A07,4861,246.5,263,4598,3477,755.25,209,0,0,5107.5,4441.25,484,437,163,44,644,1128,9548.75
29/08/2024,A08,12527.7,409.3,633.7,11894,7357.75,1216,304,0,0,12937,8877.75,1252,913,258,64,1235,2487,21814.75
29/08/2024,A09,9207,222,410,8797,4493.5,935.75,261.25,0,0,9429,5690.5,926,473,197,55,725,1651,15119.5
29/08/2024,A10,8007,147.5,378.5,7628.5,6156,631.75,95,0,0,8154.5,6882.75,803,719,133,20,872,1675,15037.25
29/08/2024,A15,3973.7,97,202.2,3771.5,4978,712.5,114,0,0,4070.7,5804.5,397,609,150,24,783,1180,9875.2
29/08/2024,A16,5339,316,256.5,5082.5,6550.25,1938,627,0,0,5655,9115.25,535,803,409,132,1344,1879,14770.25
29/08/2024,A17,3649,179.7,172,3477,2759.75,783.75,137.75,0,0,3828.7,3681.25,366,357,167,29,553,919,7509.95
29/08/2024,A18,17603.2,800,949.7,16653.5,14653.75,2869,555.75,0,0,18403.2,18078.5,1753,1669,604,117,2390,4143,36481.7
29/08/2024,A19,32015,1858.2,1748,30267,27977.5,4123,788.5,0,0,33873.2,32889,3186,3348,868,166,4382,7568,66762.2
29/08/2024,A20,20123,1185.2,1113.5,19009.5,14245.25,2246.75,470.25,0,0,21308.2,16962.25,2001,1716,473,99,2288,4289,38270.45
29/08/2024,A21,29912.9,1354.1,1716.9,28196,28875.25,2793,384.75,0,0,31267,32053,2968,3529,589,81,4199,7167,63320
30/08/2024,A03,718.5,4.5,34.5,684,247,85.5,14.25,0,0,723,346.75,72,26,18,3,47,119,1069.75
30/08/2024,A05,1623,84.5,84,1539,2508,612.75,147.25,0,0,1707.5,3268,162,320,130,31,481,643,4975.5
30/08/2024,A06,3994.5,338,194.5,3800,3728.75,741,204.25,0,0,4332.5,4674,400,496,157,43,696,1096,9006.5
30/08/2024,A07,3930.5,186,206.5,3724,2161.25,612.75,156.75,0,0,4116.5,2930.75,392,284,136,33,453,845,7047.25
30/08/2024,A08,16423.5,724.6,853,15570.5,9001.25,1534.25,346.75,0,0,17148.1,10882.25,1639,1125,323,73,1521,3160,28030.35
30/08/2024,A09,8460.5,172,376,8084.5,4241.75,826.5,294.5,0,0,8632.5,5362.75,851,463,174,62,699,1550,13995.25
30/08/2024,A10,7963,219.7,372.5,7590.5,6037.25,798,123.5,0,0,8182.7,6958.75,799,722,168,26,916,1715,15141.45
30/08/2024,A15,4041.5,175.2,194,3847.5,4365.25,712.5,152,0,0,4216.7,5229.75,405,539,150,32,721,1126,9446.45
30/08/2024,A16,4735,168,232,4503,5581.25,1695.75,479.75,0,0,4903,7756.75,474,700,357,101,1158,1632,12659.75
30/08/2024,A17,3898,207,212,3686,2807.25,783.75,161.5,0,0,4105,3752.5,388,361,165,34,560,948,7857.5
30/08/2024,A18,14645.7,796,842.2,13803.5,12820.25,2484.25,437,0,0,15441.7,15741.5,1453,1464,523,92,2079,3532,31183.2
30/08/2024,A19,37694.5,2155.4,2031.5,35663,29877.5,4051.75,745.75,0,0,39849.9,34675,3754,3614,856,157,4627,8381,74524.9
30/08/2024,A20,17627.7,1190.4,1031.2,16596.5,13181.25,2061.5,494,0,0,18818.1,15736.75,1747,1620,434,104,2158,3905,34554.85
30/08/2024,A21,35523.9,1740.1,1912.9,33611,31259.75,3301.25,513,0,0,37264,35074,3538,3789,696,108,4593,8131,72338
31/08/2024,A03,764,31.5,32.5,731.5,270.75,66.5,14.25,0,0,795.5,351.5,77,29,14,3,46,123,1147
31/08/2024,A05,2955.5,76,153,2802.5,2498.5,608,4.75,0,0,3031.5,3111.25,295,312,129,1,442,737,6142.75
