Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Ingreso_Total
2021-08-21,323080.5,13266.5,309814.0,252785.5,28509.5,8193.75,512393.5,2701.5,838175.5,289488.75,1127664.25
2021-08-22,188932.9,7919.9,181013.0,138491.0,16805.5,5158.5,298791.9,1694.2,489419.0,160455.0,649874.0
2021-08-23,330899.8,13618.8,317281.0,298680.0,37563.0,11457.0,711096.4,2207.5,1044203.7,347700.0,1391903.7000000002
2021-08-24,311535.7,12836.7,298699.0,297079.25,37335.0,11670.75,528158.0,2409.0,842102.7,346085.0,1188187.7
2021-08-25,325472.0,13302.0,312170.0,298385.5,38285.0,11742.0,501815.75,2527.5,829815.25,348412.5,1178227.75
2021-08-26,314978.9,12878.9,302100.0,299734.5,38299.25,11941.5,499080.35,1887.5,815946.75,349975.25,1165922.0
2021-08-27,337911.4,13894.9,324016.5,310198.75,38888.25,12402.25,574083.35,1518.5,913513.25,361489.25,1275002.5
2021-08-28,296301.5,12280.0,284021.5,246487.0,26638.0,8716.25,517683.3,2075.0,816059.8,281841.25,1097901.05
2021-08-29,199685.2,8374.2,191311.0,146418.75,17066.75,5966.0,331616.5,1393.0,532694.7,169451.5,702146.2
2021-08-30,324889.1,13317.6,311571.5,307624.25,39558.0,12359.5,734237.75,2394.5,1061521.35,359541.75,1421063.1
2021-08-31,314300.4,12874.9,301425.5,309890.0,38864.5,13252.5,619982.95,1850.0,936133.35,362007.0,1298140.35
2021-09-01,303269.2,12540.7,290728.5,312198.5,40641.0,15418.5,588065.0,2110.5,893444.7,368258.0,1261702.7
2021-09-02,312828.1,12998.6,299829.5,305068.75,38603.25,14715.5,540457.6,2134.0,855419.7,358387.5,1213807.2
2021-09-03,290015.6,12036.1,277979.5,293417.0,35796.0,14036.25,520922.0,2021.5,812959.1,343249.25,1156208.35
2021-09-04,317018.1,13027.6,303990.5,264366.0,29782.5,11457.0,555955.9,2358.5,875332.5,305605.5,1180938.0
2021-09-05,188487.2,7911.2,180576.0,138372.25,16278.25,6393.5,318441.8,870.0,507799.0,161044.0,668843.0
2021-09-06,317393.3,13184.3,304209.0,300304.5,35173.75,14753.5,654340.3,2395.0,974128.6,350231.75,1324360.35
2021-09-07,316729.4,13052.4,303677.0,307068.5,35933.75,15993.25,573148.6,2514.5,892392.5,358995.5,1251388.0
2021-09-08,325303.6,13295.1,312008.5,312915.75,36484.75,16368.5,540149.3,2159.0,867611.9,365769.0,1233380.9
2021-09-09,322345.8,13225.3,309120.5,314773.0,37206.75,16591.75,519181.7,2176.0,843703.5,368571.5,1212275.0
2021-09-10,354070.4,14540.4,339530.0,324543.75,38869.25,18857.5,594711.9,2399.5,951181.8,382270.5,1333452.3
2021-09-11,327258.0,13492.0,313766.0,272080.0,27721.0,13518.5,560928.4,2430.2,890616.6,313319.5,1203936.0999999999
2021-09-12,201241.2,8495.7,192745.5,148974.25,15618.0,8649.75,321800.6,1299.5,524341.3,173242.0,697583.3
2021-09-13,339362.0,13901.5,325460.5,315252.75,36603.5,17570.25,711217.4,2848.5,1053427.9,369426.5,1422854.4
2021-09-14,335711.3,13794.3,321917.0,318150.25,36142.75,17413.5,575785.5,2312.5,913809.3,371706.5,1285515.8
2021-09-15,342670.9,14037.4,328633.5,321693.75,36366.0,18301.75,564372.1,2420.0,909463.0,376361.5,1285824.5
2021-09-16,183612.8,7758.3,175854.5,154949.75,16031.25,8440.75,306802.4,1759.0,492174.2,179421.75,671595.95
2021-09-17,342830.9,14130.9,328700.0,316734.75,35406.5,18401.5,621585.83,2691.5,967108.23,370542.75,1337650.98
2021-09-18,320353.2,13332.2,307021.0,261549.25,26006.25,14169.25,528901.1,2403.0,851657.3,301724.75,1153382.0499999998
2021-09-19,191623.0,8111.5,183511.5,146148.0,15461.25,8725.75,329063.7,1836.0,522522.7,170335.0,692857.7
2021-09-20,342539.8,14124.8,328415.0,318074.25,35886.25,18838.5,717966.5,2466.0,1062972.3,372799.0,1435771.3
2021-09-21,335483.4,13689.9,321793.5,327156.25,36674.75,19384.75,576438.2,2755.0,914676.6,383215.75,1297892.35
2021-09-22,331794.2,13525.2,318269.0,326586.25,35819.75,19422.75,528813.85,1792.5,862400.55,381828.75,1244229.2999999998
2021-09-23,327447.6,13463.1,313984.5,319888.75,35496.75,19698.25,524341.2,2302.0,854090.8,375083.75,1229174.5499999998
2021-09-24,288689.0,11840.0,276849.0,268983.0,32428.25,18145.0,496267.4,2296.5,787252.9,319556.25,1106809.15
2021-09-25,320330.5,13281.0,307049.5,266674.5,25878.0,15295.0,532432.5,2169.0,854932.0,307847.5,1162779.5
2021-09-26,192577.4,8144.4,184433.0,144366.75,15019.5,9134.25,329880.7,1133.0,523591.1,168520.5,692111.6000000001
2021-09-27,320668.2,13219.7,307448.5,298651.5,32551.75,18102.25,689023.9,1860.2,1011552.3,349305.5,1360857.8
2021-09-28,331637.2,13672.2,317965.0,324163.75,34879.25,20206.5,573077.75,1927.0,906641.95,379249.5,1285891.45
2021-09-29,324924.1,13248.1,311676.0,323840.75,35463.5,20187.5,553087.5,2251.5,880263.1,379491.75,1259754.85
2021-09-30,323066.5,13300.0,309766.5,318691.75,34879.25,19712.5,589013.35,1883.0,913962.85,373283.5,1287246.35
2021-10-01,364981.1,14991.6,349989.5,330685.5,38014.25,23194.25,705713.9,2257.5,1072952.5,391894.0,1464846.5
2021-10-02,315865.4,13052.9,302812.5,272916.0,27103.5,16197.5,585028.5,2314.0,903207.9,316217.0,1219424.9
2021-10-03,217846.1,9121.6,208724.5,161424.0,17252.0,10184.0,369934.4,1468.0,589248.5,188860.0,778108.5
2021-10-04,363523.8,15139.8,348384.0,333967.75,39904.75,24989.75,793237.1,2209.5,1158970.4,398862.25,1557832.65
2021-10-05,341140.3,14178.8,326961.5,330348.25,39178.0,24894.75,588728.01,2109.5,931977.81,394421.0,1326398.81
2021-10-06,364736.9,15003.9,349733.0,341396.75,40560.25,25094.25,573504.5,2145.0,940386.4,407051.25,1347437.65
2021-10-07,346872.8,14296.8,332576.0,341097.5,40422.5,25374.5,581332.3,2613.0,930818.1,406894.5,1337712.6
2021-10-08,362866.4,14909.9,347956.5,351115.25,41054.25,25189.25,633362.8,2729.5,998958.7,417358.75,1416317.4500000002
2021-10-09,320472.5,13252.0,307220.5,291958.75,29996.25,16549.0,592783.75,2156.0,915412.25,338504.0,1253916.25
2021-10-10,200806.0,8431.0,192375.0,160882.5,17769.75,9585.5,350213.5,1432.5,552452.0,188237.75,740689.75
2021-10-11,361905.3,14965.3,346940.0,351191.25,44184.5,25393.5,793389.5,2329.0,1157623.8,420769.25,1578393.05
2021-10-12,297088.7,12145.7,284943.0,305752.75,33250.0,17584.5,538604.6,2101.7,837795.0,356587.25,1194382.2499999998
2021-10-13,362196.3,14714.8,347481.5,361095.0,45106.0,25056.25,605585.6,1838.0,969619.9,431257.25,1400877.15
2021-10-14,361968.5,14753.0,347215.5,362919.0,44379.25,25455.25,620060.64,3118.0,985147.14,432753.5,1417900.6400000001
2021-10-15,374053.8,15438.3,358615.5,371008.25,44616.75,25507.5,753832.0,2099.0,1129984.8,441132.5,1571117.3
2021-10-16,345989.3,14192.3,331797.0,301112.0,30979.5,16943.25,663109.1,2036.5,1011134.9,349034.75,1360169.65
2021-10-17,215816.1,9086.6,206729.5,178566.75,19413.25,10402.5,401807.6,1714.0,619337.7,208382.5,827720.2
2021-10-18,379121.6,15604.1,363517.5,366101.5,46312.5,25669.0,861866.3,2861.0,1243848.9,438083.0,1681931.9
2021-10-19,365013.8,15014.8,349999.0,361503.5,46896.75,26272.25,646100.8,3252.0,1014366.6,434672.5,1449039.1
2021-10-20,365204.5,14901.5,350303.0,374133.75,48065.25,26172.5,631310.2,2506.7,999021.4,448371.5,1447392.9
2021-10-21,358243.2,14656.7,343586.5,373948.5,48321.75,26077.5,621876.0,2118.5,982237.7,448347.75,1430585.45
2021-10-22,382754.4,15750.4,367004.0,378755.5,48013.0,26262.75,689880.55,2704.5,1075339.45,453031.25,1528370.7000000002
2021-10-23,339063.6,14125.6,324938.0,312507.25,32665.75,17142.75,633920.8,2468.5,975452.8999999999,362315.75,1337768.65
2021-10-24,212617.5,8880.5,203737.0,178633.25,19118.75,10108.0,387196.0,919.5,600733.0,207860.0,808593.0
2021-10-25,353073.2,14673.7,338399.5,355789.25,45704.5,24752.25,805722.2,2147.5,1160942.9,426246.0,1587188.9
2021-10-26,352558.1,14424.6,338133.5,369991.75,49214.75,26899.25,652621.8,2192.5,1007372.4,446105.75,1453478.15
2021-10-27,360135.5,14630.0,345505.5,378261.5,49191.0,26547.75,629145.3,2403.5,991684.2999999999,454000.25,1445684.55
2021-10-28,371008.7,15205.2,355803.5,373179.0,47789.75,24861.5,631412.9,3060.5,1005482.1,445830.25,1451312.35
2021-10-29,393806.9,16210.4,377596.5,379354.0,49955.75,26224.75,750476.96,2517.0,1146800.8599999999,455534.5,1602335.3599999999
2021-10-30,358997.1,14859.6,344137.5,314212.5,34366.25,17798.25,684826.3,3017.7,1046841.1,366377.0,1413218.0999999999
2021-10-31,216220.1,9110.6,207109.5,187031.25,20961.75,11390.5,406843.7,1522.0,624585.8,219383.5,843969.3
2021-11-01,370589.0,15270.0,355319.0,356715.5,47775.5,25441.0,866703.3,3631.0,1240923.3,429932.0,1670855.3
2021-11-02,299506.6,12426.1,287080.5,314545.0,34147.75,17603.5,596183.5,1582.0,897272.1,366296.25,1263568.35
2021-11-03,368952.1,15124.6,353827.5,380546.25,53874.5,26904.0,692238.6,2458.5,1063649.2,461324.75,1524973.95
2021-11-04,358384.8,14760.3,343624.5,380774.25,53380.5,26728.25,652688.45,2457.5,1013530.75,460883.0,1474413.75
2021-11-05,372365.1,15383.6,356981.5,381605.5,51784.5,25555.0,707902.4,2750.0,1083017.5,458945.0,1541962.5
2021-11-06,338191.8,14089.8,324102.0,307434.25,33976.75,17223.5,644964.7,1834.5,984991.0,358634.5,1343625.5
2021-11-07,209913.0,8931.0,200982.0,172306.25,19921.5,10388.25,384555.1,1452.5,595920.6,202616.0,798536.6
2021-11-08,368863.7,15302.2,353561.5,365208.5,51969.75,25664.25,854333.4,2936.0,1226133.1,442842.5,1668975.6
2021-11-09,364539.1,15091.1,349448.0,376185.75,53314.0,27018.0,668971.8,2018.5,1035529.4,456517.75,1492047.15
2021-11-10,359927.4,14934.9,344992.5,379216.25,54620.25,25806.75,638389.0,2110.0,1000426.4,459643.25,1460069.65
2021-11-11,364454.9,15101.9,349353.0,379800.5,54506.25,26723.5,641232.4,1772.5,1007459.8,461030.25,1468490.05
2021-11-12,373541.9,15439.4,358102.5,387329.25,51870.0,24229.75,744928.2,1952.5,1120422.6,463429.0,1583851.6
2021-11-13,381134.4,15821.4,365313.0,340674.75,36679.5,18140.25,721982.1,2567.5,1105684.0,395494.5,1501178.5
2021-11-14,238274.5,9999.0,228275.5,196616.75,21731.25,10986.75,400049.6,1573.0,639897.1,229334.75,869231.85
2021-11-15,261207.1,10891.6,250315.5,214804.5,25588.25,12777.5,482054.9,1417.7,744679.7,253170.25,997849.95
2021-11-17,370912.4,15365.4,355547.0,383819.0,56719.75,25412.5,685454.0,2228.5,1058594.9,465951.25,1524546.15
2021-11-18,358481.3,14904.3,343577.0,378879.0,53903.0,24339.0,637022.85,1865.7,997369.85,457121.0,1454490.8499999999
2021-11-19,378344.1,15681.6,362662.5,384237.0,53912.5,24529.0,686909.0,2382.5,1067635.6,462678.5,1530314.1
2021-11-20,322839.1,13547.6,309291.5,314122.25,35473.0,16064.5,639104.1,2199.7,964142.9,365659.75,1329802.65
2021-11-21,217330.0,9204.0,208126.0,180918.0,20885.75,10169.75,392892.4,1550.5,611772.9,211973.5,823746.4
2021-11-22,375314.9,15663.9,359651.0,368747.25,52796.25,23868.75,866896.3,2334.0,1244545.2,445412.25,1689957.4500000002
2021-11-23,357884.6,14849.1,343035.5,376784.25,56031.0,23764.25,675517.7,1960.7,1035363.0,456579.5,1491942.4999999998
2021-11-24,371885.1,15435.6,356449.5,385856.75,56073.75,23693.0,649924.8,1961.0,1023770.9,465623.5,1489394.4
2021-11-25,359678.2,14980.2,344698.0,374490.0,55712.75,23227.5,631384.6,2453.0,993515.8,453430.25,1446946.0499999998
2021-11-26,390275.6,16175.1,374100.5,383439.0,54031.25,23051.75,712142.25,1898.0,1104315.85,460522.0,1564837.85
2021-11-27,358361.7,14974.7,343387.0,325080.5,37520.25,15917.25,654623.4,2290.0,1015275.1,378518.0,1393793.1
2021-11-28,223442.4,9473.9,213968.5,186684.5,21793.0,9694.75,398558.3,1505.5,623506.2,218172.25,841678.45
2021-11-30,378913.6,15709.6,363204.0,387091.75,57570.0,23241.75,776573.3,2365.0,1157851.9,467903.5,1625755.4
2021-12-01,373663.4,15361.4,358302.0,396715.25,58415.5,23669.25,763671.2,2990.2,1140324.8,478800.0,1619124.8
2021-12-02,373536.3,15481.3,358055.0,389466.75,58439.25,23897.25,710849.5,1950.0,1086335.8,471803.25,1558139.05
2021-12-03,401276.3,16507.3,384769.0,395622.75,57983.25,22819.0,722043.5,2140.0,1125459.8,476425.0,1601884.8
2021-12-04,373484.9,15448.9,358036.0,334390.5,38988.0,15385.25,678162.2,3098.9,1054746.0,388763.75,1443509.75
2021-12-05,290757.7,12008.7,278749.0,226033.5,24780.75,10644.75,462824.7,2139.2,755721.6,261459.0,1017180.5999999999
2021-12-07,383109.3,15801.3,367308.0,391680.25,57289.75,21370.25,747771.9,2630.0,1133511.2,470340.25,1603851.4500000002
2021-12-08,388050.2,15897.2,372153.0,394031.5,56529.75,20819.25,689091.8,1795.5,1078937.5,471380.5,1550318.0
2021-12-09,371857.6,15389.1,356468.5,389295.75,55579.75,20363.25,661140.1,2175.0,1035172.7,465238.75,1500411.45
2021-12-10,408136.8,16793.8,391343.0,397218.75,54264.0,20904.75,740435.3,2277.5,1150849.6,472387.5,1623237.1
2021-12-11,389792.3,15976.8,373815.5,344004.5,39206.5,15166.75,676658.7,2681.5,1069132.5,398377.75,1467510.25
2021-12-12,321697.1,13289.1,308408.0,232811.75,24120.5,9865.75,435127.4,1820.0,758644.5,266798.0,1025442.5
2021-12-14,400962.6,16421.6,384541.0,396857.75,54772.25,19494.0,745863.8,2757.0,1149583.4,471124.0,1620707.4
2021-12-15,405234.6,16675.1,388559.5,405369.75,54786.5,19209.0,760649.35,2301.0,1168184.95,479365.25,1647550.2
2021-12-16,406922.9,16691.4,390231.5,396207.0,53418.5,19209.0,730095.6,2594.5,1139613.0,468834.5,1608447.5
2021-12-17,411196.0,17022.0,394174.0,397598.75,51851.0,17855.25,721403.8,2694.5,1135294.3,467305.0,1602599.3
2021-12-18,396587.8,16502.3,380085.5,354559.0,39192.25,14060.0,696281.1,2406.5,1095275.4,407811.25,1503086.65
2021-12-19,297432.7,12461.2,284971.5,228983.25,23640.75,9053.5,462724.0,1431.0,761587.7,261677.5,1023265.2
2021-12-20,421185.6,17350.1,403835.5,374195.5,45951.5,17499.0,817292.5,2032.5,1240510.6,437646.0,1678156.6
2021-12-21,432070.7,17861.2,414209.5,391495.0,46896.75,17750.75,689406.4,2272.0,1123749.1,456142.5,1579891.6
2021-12-22,414060.7,17008.2,397052.5,391162.5,45006.25,16834.0,645306.3,2471.0,1061838.0,453002.75,1514840.75
2021-12-23,414693.9,17185.4,397508.5,370918.0,42370.0,15955.25,614650.6,2531.0,1031875.5,429243.25,1461118.75
2021-12-24,328230.0,14103.0,314127.0,280805.75,30837.0,10454.75,489797.2,1900.5,819927.7,322097.5,1142025.2
2021-12-26,208379.3,8698.8,199680.5,163808.5,18957.25,6759.25,355450.0,924.0,564753.3,189525.0,754278.3
2021-12-27,315259.2,13235.2,302024.0,297036.5,35012.25,13257.25,705655.1,2486.0,1023400.3,345306.0,1368706.2999999998
2021-12-28,315365.6,13237.099999999999,302128.5,314407.25,37634.25,10815.75,572232.7,1766.0,889364.3,362857.25,1252221.5499999998
2021-12-29,322683.3,13496.3,309187.0,315704.0,44802.0,0.0,556857.1,1742.5,881282.9,360506.0,1241788.9
2021-12-30,323796.5,13412.5,310384.0,318050.5,44498.0,0.0,594455.5,1962.0,920214.0,362548.5,1282762.5
2021-12-31,273989.8,11723.3,262266.5,249745.5,34485.0,0.0,499779.3,1406.5,775175.6,284230.5,1059406.1
2022-01-02,197072.9,8383.9,188689.0,162640.0,24049.25,0.0,373992.4,1396.0,572461.3,186689.25,759150.55
2022-01-03,328552.9,13893.9,314659.0,324078.25,52677.5,0.0,856508.8,2056.5,1187118.2,376755.75,1563873.9500000002
2022-01-04,325720.3,13607.3,312113.0,344612.5,53190.5,0.0,675559.5,2067.5,1003347.3,397803.0,1401150.3
2022-01-05,321607.1,13370.1,308237.0,347814.0,53817.5,0.0,630309.3,2637.7,954554.1,401631.5,1356185.5999999999
2022-01-06,324026.8,13386.3,310640.5,349652.25,53423.25,0.0,614621.0,2580.0,941227.8,403075.5,1344303.3
2022-01-07,335476.8,14082.3,321394.5,347709.5,54739.0,0.0,660124.5,2088.5,999340.8,402448.5,1400138.3
2022-01-08,304781.8,12970.3,291811.5,289066.0,39515.25,0.0,622674.2,2124.5,935265.5,328581.25,1258161.75
2022-01-09,194019.0,8275.0,185744.0,167508.75,24866.25,0.0,372938.9,2276.5,573014.4,192375.0,761609.4
2022-01-10,322094.6,13468.1,308626.5,342669.75,54169.0,0.0,821679.0,1887.0,1152570.6,396838.75,1542499.35
2022-01-11,313874.9,13180.9,300694.0,346873.5,52995.75,0.0,656877.3,2040.0,977682.2,399869.25,1372661.4500000002
2022-01-12,296708.8,12411.8,284297.0,341924.0,51727.5,0.0,612041.7,2077.0,916361.5,393651.5,1304479.0
2022-01-13,292487.7,12332.7,280155.0,329436.25,49680.25,0.0,567797.8,1570.5,865536.0,379116.5,1240972.5
2022-01-14,307783.8,12865.8,294918.0,342479.75,51798.75,0.0,707509.9,1928.5,1023002.2,394278.5,1411500.7000000002
2022-01-15,296774.5,12401.5,284373.0,295174.5,39363.25,0.0,671227.2,3476.0,976202.7,334537.75,1306015.45
2022-01-16,194362.5,8324.0,186038.5,164411.75,23232.25,9.5,392037.4,1271.0,590570.9,187653.5,775324.4
2022-01-17,315563.8,13226.3,302337.5,337036.25,52739.25,0.0,875777.7,2469.5,1198927.0,389775.5,1583586.5
2022-01-18,296457.3,12464.3,283993.0,333165.0,51841.5,0.0,631256.5,1803.5,933882.3,385006.5,1314523.8
2022-01-19,285137.0,11983.5,273153.5,334167.25,50293.0,0.0,605851.2,1854.0,897371.2,384460.25,1277302.45
2022-01-20,281669.8,11888.8,269781.0,326462.75,50027.0,0.0,575029.6,1744.5,862823.9,376489.75,1234933.65
2022-01-21,299874.4,12651.4,287223.0,334081.75,51081.5,0.0,644437.8,2257.0,950349.2,385163.25,1331732.4500000002
2022-01-22,261721.5,11045.0,250676.5,275903.75,37762.5,0.0,585910.9,2290.5,854115.9,313666.25,1163589.15
2022-01-24,296379.4,12500.4,283879.0,322943.0,51300.0,0.0,782263.0,2700.0,1085443.4,374243.0,1455585.4
2022-01-25,298683.3,12609.8,286073.5,338347.25,52934.0,0.0,647337.4,2280.5,953213.2,391281.25,1339582.4500000002
2022-01-26,295698.7,12342.2,283356.5,341748.25,53660.75,0.0,601907.5,2159.5,902855.7,395409.0,1295174.7
2022-01-27,287291.2,12019.2,275272.0,342551.0,52449.5,0.0,609358.6,2235.0,902624.8,395000.5,1293885.2999999998
2022-01-28,320223.2,13468.2,306755.0,351614.0,54192.75,0.0,669104.7,1945.5,995863.4,405806.75,1397080.15
2022-01-29,295758.6,12354.6,283404.0,295017.75,41182.5,0.0,662226.7,2109.0,965674.3,336200.25,1296294.5499999998
2022-01-30,179864.8,7734.3,172130.5,163718.25,24400.75,0.0,385465.7,1393.5,571244.0,188119.0,754843.0
2022-01-31,312759.0,13091.0,299668.0,359332.75,56472.75,0.0,885209.3,2977.0,1207440.3,415805.5,1616750.8
2022-02-01,298325.6,12423.1,285902.5,378731.75,62035.0,0.0,789265.5,2795.5,1097761.6,440766.75,1531153.35
2022-02-02,307662.3,13029.3,294633.0,380218.5,58401.25,4.75,684854.1,1985.5,1001971.9,438624.5,1433126.4
2022-02-03,294350.7,12352.7,281998.0,386593.0,59023.5,318.25,678971.7,2602.5,982337.9,445934.75,1421859.65
2022-02-04,319215.0,13201.0,306014.0,394848.5,60192.0,764.75,700785.4,3026.0,1029386.4,455805.25,1478831.65
2022-02-05,283138.9,11999.4,271139.5,323337.25,41686.0,589.0,667855.5,2428.0,958611.4,365612.25,1319034.65
2022-02-06,197966.5,8441.5,189525.0,206268.75,26676.0,384.75,403107.8,2194.5,605828.8,233329.5,836598.3
2022-02-07,194797.7,8160.7,186637.0,210358.5,28775.5,498.75,461716.2,2017.0,661055.9,239632.75,898163.65
2022-02-08,367007.3,15231.8,351775.5,432041.0,81201.25,1581.75,950086.3,4504.0,1324028.1,514824.0,1836421.6
2022-02-09,356024.5,14889.0,341135.5,439413.0,79752.5,2137.5,749601.3,3552.5,1112668.3,521303.0,1630481.3
2022-02-10,349380.7,14543.7,334837.0,442624.0,81035.0,2745.5,720990.0,4000.0,1082100.7,526404.5,1600775.2
2022-02-11,364963.7,15335.2,349628.5,445269.75,77695.75,3610.0,773202.3,4015.5,1148964.0,526575.5,1668757.0
2022-02-12,303358.0,12895.5,290462.5,348835.25,46217.5,2702.75,697999.7,2577.0,1011386.7,397755.5,1401690.2
2022-02-13,194246.2,8321.7,185924.5,202302.5,25445.75,1928.5,433639.8,1605.7,634149.7,229676.75,859168.45
2022-02-14,373026.6,15617.6,357409.0,455610.5,84654.5,4560.0,990681.5,3459.0,1373937.1,544825.0,1911992.1
2022-02-15,358163.0,15061.0,343102.0,458579.25,85466.75,4821.25,909633.1,3522.5,1278628.6,548867.25,1820185.85
2022-02-16,336808.6,14084.1,322724.5,459078.0,83685.5,5206.0,854815.4,3322.0,1202966.0,547969.5,1742915.5
2022-02-17,345403.6,14566.1,330837.5,463647.5,82930.25,5799.75,787395.0,2813.0,1140972.6,552377.5,1687989.1
2022-02-18,348461.7,14783.7,333678.0,466231.5,82312.75,6208.25,814925.6,4150.0,1173747.3,554752.5,1722289.7999999998
2022-02-19,298006.5,12636.0,285370.5,354378.5,46806.5,4669.25,707921.6,3654.0,1016022.1,405854.25,1415436.35
2022-02-20,209688.1,8924.6,200763.5,220784.75,27778.0,3201.5,442990.1,2377.0,658985.2,251764.25,906819.45
2022-02-21,361116.8,15240.8,345876.0,461058.75,87290.75,6944.5,1029703.9,4054.5,1401555.2,555294.0,1950169.2000000002
2022-02-22,356944.3,14944.3,342000.0,480557.5,88696.75,7343.5,844747.0,3828.5,1213409.8,576597.75,1782117.55
2022-02-23,345106.0,14515.5,330590.5,475456.0,89328.5,7989.5,766775.6,3290.5,1121842.1,572774.0,1687946.1
2022-02-24,330370.5,13887.5,316483.0,467822.75,87960.5,7956.25,757908.4,3400.5,1097149.4,563739.5,1655418.9
2022-02-25,369888.9,15548.4,354340.5,471366.25,84369.5,9044.0,823669.0,3525.5,1203023.4,564779.75,1761863.15
2022-02-26,284743.3,12150.3,272593.0,363774.0,48041.5,7096.5,745698.4,2572.0,1038353.7,418912.0,1451925.7000000002
2022-02-27,186364.3,8049.3,178315.0,200222.0,25559.75,4911.5,437080.0,1485.0,629209.3,230693.25,855622.55
2022-02-28,363911.1,15289.6,348621.5,472952.75,89423.5,10492.75,1105240.8,5098.5,1480771.4,572869.0,2047119.4
2022-03-01,336424.7,14241.7,322183.0,483825.5,90900.75,12644.5,924616.0,2916.9,1270707.6,587370.75,1851328.3499999999
2022-03-02,364105.5,15474.5,348631.0,506758.5,90511.25,13570.75,828725.9,3172.5,1202801.9,610840.5,1806844.4
2022-03-03,340137.9,14477.9,325660.0,492565.5,88677.75,14487.5,789365.7,3882.5,1139166.1,595730.75,1729116.85
2022-03-04,387365.3,16181.3,371184.0,503690.0,85039.25,15827.0,833540.1,4164.5,1231869.9,604556.25,1829626.15
2022-03-05,335475.1,14118.6,321356.5,408096.25,49927.25,11556.75,747305.2,3994.0,1092184.3,469580.25,1556354.5499999998
2022-03-06,194864.5,8417.5,186447.0,201324.0,25464.75,6654.75,432834.2,1926.5,632860.2,233443.5,863068.7
2022-03-07,354117.1,14872.1,339245.0,459320.25,86625.75,19009.5,1036151.1,3215.9,1398264.1,564955.5,1958439.5999999999
