ID Estación,Estacion,Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
7900017,Monumental,2024-06-21,"$7,812.00",$354.50,"$7,457.50","$12,625.50","$1,724.25",$779.00,"$22,494.50",$206.50,"$30,513.00","$15,128.75",785,"1,329",363,164,"1,856","2,641"
7900018,Monte Olivette,2024-06-21,"$2,318.50",$105.00,"$2,213.50","$3,752.50",$532.00,$213.75,"$5,411.00",$8.00,"$7,767.50","$4,498.25",233,395,112,45,552,785
7900019,Circunvalacion,2024-06-21,"$11,382.50",$514.50,"$10,868.00","$20,577.00","$2,769.25","$1,035.50","$36,071.50",$169.50,"$47,623.50","$24,381.75","1,144","2,166",583,218,"2,967","4,111"
7900020,Ciencias de La Salud,2024-06-21,"$4,737.50",$253.50,"$4,484.00","$10,393.00","$1,681.50",$608.00,"$13,956.50",$81.00,"$18,865.00","$12,682.50",472,"1,094",354,128,"1,576","2,048"
7900021,Juan Alvarez,2024-06-21,"$10,648.50",$493.00,"$10,155.50","$19,237.50","$2,427.25","$1,049.75","$30,591.50",$11.00,"$41,451.00","$22,714.50","1,069","2,025",511,221,"2,757","3,826"
7900022,Alameda,2024-06-21,"$6,631.50",$295.00,"$6,336.50","$12,497.25","$1,876.25",$693.50,"$22,722.70",$127.50,"$29,671.70","$15,067.00",667,"1,325",395,146,"1,866","2,533"
7900023,San Juan de Dios,2024-06-21,"$28,447.00","$1,182.00","$27,265.00","$49,252.75","$7,543.00","$2,802.50","$54,822.00",$320.00,"$83,919.00","$59,598.25","2,870","6,233","1,588",590,"8,411","11,281"
7900024,Bicentenario,2024-06-21,"$8,674.00",$409.00,"$8,265.00","$26,267.50","$4,469.75","$1,353.75","$28,000.50",$351.20,"$37,205.70","$32,091.00",870,"3,913",941,285,"5,139","6,009"
7900025,La  Paz,2024-06-21,"$3,781.00",$180.50,"$3,600.50","$5,272.50",$612.75,$384.75,"$6,868.50",$0.00,"$10,729.50","$6,270.00",379,555,129,81,765,"1,144"
7900026,Ninos Heroes,2024-06-21,"$23,874.00","$1,017.00","$22,857.00","$28,025.00","$3,591.00","$1,244.50","$47,850.00",$173.00,"$72,107.00","$32,860.50","2,406","2,950",756,262,"3,968","6,374"
7900027,Agua Azul,2024-06-21,"$6,186.50",$296.50,"$5,890.00","$14,981.50","$1,448.75",$565.25,"$26,006.00",$137.00,"$32,469.50","$16,995.50",620,"1,577",305,119,"2,001","2,621"
7900028,Cipres,2024-06-21,"$3,350.50",$149.00,"$3,201.50","$6,355.50",$470.25,$218.50,"$7,293.00",$0.00,"$10,643.50","$7,044.25",337,669,99,46,814,"1,151"
7900029,Heroe de Nacozari,2024-06-21,"$4,993.00",$233.50,"$4,759.50","$6,536.00",$888.25,$356.25,"$13,153.00",$0.00,"$18,206.00","$7,780.50",501,688,187,75,950,"1,451"
7900030,Lazaro Cardenas,2024-06-21,"$10,338.00",$486.50,"$9,851.50","$27,198.50","$2,560.25",$793.25,"$49,717.70",$70.50,"$60,286.20","$30,552.00","1,037","2,863",539,167,"3,569","4,606"
7900031,El Dean,2024-06-21,"$1,007.00",$47.50,$959.50,"$2,061.50",$209.00,$71.25,"$5,309.00",$10.00,"$6,356.00","$2,341.75",101,217,44,15,276,377
7900032,Zona Industrial,2024-06-21,"$2,142.50",$100.00,"$2,042.50","$5,671.50",$584.25,$261.25,"$11,773.00",$0.00,"$14,005.50","$6,517.00",215,597,123,55,775,990
7900033,Lopez de Legazpi,2024-06-21,"$4,077.50",$192.00,"$3,885.50","$6,716.50",$731.50,$270.75,"$9,588.50",$111.00,"$13,777.00","$7,718.75",409,707,154,57,918,"1,327"
7900034,Clemente Orozco,2024-06-21,"$13,434.00",$590.00,"$12,844.00","$18,477.50","$2,930.75","$1,268.25","$35,266.50",$88.50,"$48,939.00","$22,676.50","1,352","1,951",617,267,"2,835","4,187"
7900035,Artes Plasticas,2024-06-21,"$4,171.00",$200.00,"$3,971.00","$6,574.00","$1,040.25",$370.50,"$15,016.50",$30.00,"$19,217.50","$7,984.75",418,699,219,78,996,"1,414"
7900036,Escultura,2024-06-21,"$4,052.50",$195.50,"$3,857.00","$9,547.50","$1,206.50",$498.75,"$23,350.50",$11.00,"$27,594.00","$11,252.75",406,"1,125",254,105,"1,484","1,890"
7900037,Fray  Angelico,2024-06-21,"$25,712.00","$1,145.00","$24,567.00","$42,479.25","$5,581.25","$1,572.25","$78,540.00",$107.00,"$104,959.00","$49,632.75","2,586","5,871","1,175",331,"7,377","9,963"
7900011,Mirador,2024-06-22,"$6,854.00",$318.00,"$6,536.00","$12,915.25","$1,638.75",$726.75,"$21,459.00",$63.00,"$28,496.00","$15,280.75",688,"1,392",345,153,"1,890","2,578"
7900012,Huentitan,2024-06-22,"$5,829.50",$262.50,"$5,567.00","$10,516.50","$1,268.25",$541.50,"$17,994.50",$10.00,"$23,924.00","$12,326.25",586,"1,108",267,114,"1,489","2,075"
7900013,Zoologico,2024-06-22,"$6,589.50",$281.50,"$6,308.00","$11,271.75","$1,149.50",$527.25,"$15,101.50",$36.00,"$21,727.00","$12,948.50",664,"1,187",242,111,"1,540","2,204"
7900014,Independencia Nte.,2024-06-22,"$14,714.50",$711.50,"$14,003.00","$27,925.25","$3,453.25","$1,415.50","$38,935.50",$302.50,"$54,282.50","$32,794.00","1,474","3,761",727,298,"4,786","6,260"
7900015,San Patricio,2024-06-22,"$11,742.00",$503.50,"$11,238.50","$17,133.25","$2,251.50","$1,130.50","$29,564.00",$152.00,"$41,518.00","$20,515.25","1,183","1,805",474,238,"2,517","3,700"
7900016,Igualdad,2024-06-22,"$5,886.50",$262.50,"$5,624.00","$8,740.00",$992.75,$546.25,"$13,158.00",$191.00,"$19,325.50","$10,279.00",592,920,209,115,"1,244","1,836"
7900017,Monumental,2024-06-22,"$6,930.50",$318.50,"$6,612.00","$10,754.00","$1,377.50",$703.00,"$19,968.20",$30.00,"$26,958.70","$12,834.50",696,"1,132",290,148,"1,570","2,266"
7900018,Monte Olivette,2024-06-22,"$1,612.00",$73.00,"$1,539.00","$2,555.50",$308.75,$118.75,"$6,389.90",$0.00,"$8,001.90","$2,983.00",162,269,65,25,359,521
7900019,Circunvalacion,2024-06-22,"$9,878.50",$445.00,"$9,433.50","$16,036.00","$1,876.25",$812.25,"$29,894.50",$48.00,"$39,821.00","$18,724.50",993,"1,688",395,171,"2,254","3,247"
7900020,Ciencias de La Salud,2024-06-22,"$3,250.50",$153.50,"$3,097.00","$6,536.00",$712.50,$275.50,"$10,924.50",$70.00,"$14,305.00","$7,524.00",326,688,150,58,896,"1,222"
7900021,Juan Alvarez,2024-06-22,"$6,587.50",$308.00,"$6,279.50","$11,029.50","$1,121.00",$413.25,"$20,447.50",$48.50,"$27,263.50","$12,563.75",661,"1,161",236,87,"1,484","2,145"
7900022,Alameda,2024-06-22,"$7,183.00",$324.00,"$6,859.00","$9,595.00","$1,344.25",$522.50,"$21,303.50",$98.00,"$28,724.50","$11,461.75",722,"1,017",283,110,"1,410","2,132"
7900023,San Juan de Dios,2024-06-22,"$32,992.00","$1,300.00","$31,692.00","$56,045.25","$6,303.25","$2,460.50","$67,395.00",$306.50,"$101,703.50","$64,809.00","3,336","6,783","1,327",518,"8,628","11,964"
7900024,Bicentenario,2024-06-22,"$8,876.50",$421.50,"$8,455.00","$21,778.75","$2,935.50","$1,040.25","$26,565.50",$112.00,"$35,674.00","$25,754.50",890,"3,108",618,219,"3,945","4,835"
7900025,La  Paz,2024-06-22,"$3,547.00",$165.00,"$3,382.00","$4,598.00",$456.00,$247.00,"$6,750.50",$85.00,"$10,382.50","$5,301.00",356,484,96,52,632,988
7900026,Ninos Heroes,2024-06-22,"$24,217.50","$1,037.50","$23,180.00","$22,363.00","$2,569.75","$1,002.25","$40,049.70",$271.50,"$64,688.70","$25,935.00","2,440","2,354",541,211,"3,106","5,546"
7900027,Agua Azul,2024-06-22,"$6,099.50",$285.50,"$5,814.00","$12,302.50",$878.75,$289.75,"$23,310.50",$60.00,"$29,770.00","$13,471.00",612,"1,295",185,61,"1,541","2,153"
7900028,Cipres,2024-06-22,"$1,918.50",$85.00,"$1,833.50","$3,781.00",$266.00,$90.25,"$7,025.50",$61.00,"$9,035.00","$4,137.25",193,398,56,19,473,666
7900029,Heroe de Nacozari,2024-06-22,"$4,496.50",$212.00,"$4,284.50","$5,462.50",$574.75,$247.00,"$12,203.00",$0.00,"$16,699.50","$6,284.25",451,575,121,52,748,"1,199"
7900030,Lazaro Cardenas,2024-06-22,"$11,230.00",$523.50,"$10,706.50","$19,513.00","$1,710.00",$484.50,"$47,832.00",$123.00,"$59,435.00","$21,707.50","1,127","2,054",360,102,"2,516","3,643"
7900031,El Dean,2024-06-22,"$1,288.00",$53.00,"$1,235.00","$2,622.00",$209.00,$80.75,"$7,053.00",$12.00,"$8,353.00","$2,911.75",130,276,44,17,337,467
7900032,Zona Industrial,2024-06-22,"$1,116.00",$52.00,"$1,064.00","$2,745.50",$190.00,$114.00,"$6,556.50",$10.00,"$7,712.50","$3,049.50",112,289,40,24,353,465
7900033,Lopez de Legazpi,2024-06-22,"$2,970.00",$129.50,"$2,840.50","$5,215.50",$460.75,$194.75,"$13,609.50",$0.00,"$16,669.50","$5,871.00",299,549,97,41,687,986
7900034,Clemente Orozco,2024-06-22,"$7,820.00",$353.00,"$7,467.00","$16,530.00","$2,042.50",$878.75,"$33,084.00",$101.50,"$41,325.50","$19,451.25",786,"1,740",430,185,"2,355","3,141"
7900035,Artes Plasticas,2024-06-22,"$2,651.00",$124.00,"$2,527.00","$4,826.00",$589.00,$285.00,"$10,960.50",$0.00,"$13,671.50","$5,700.00",266,516,124,60,700,966
7900036,Escultura,2024-06-22,"$4,884.00",$238.50,"$4,645.50","$8,493.00","$1,054.50",$446.50,"$27,558.00",$0.00,"$32,592.00","$9,994.00",489,996,222,94,"1,312","1,801"
7900037,Fray  Angelico,2024-06-22,"$27,680.00","$1,232.00","$26,448.00","$39,111.50","$4,137.25","$1,387.00","$86,491.50",$153.00,"$114,774.50","$44,635.75","2,784","5,300",871,292,"6,463","9,247"
7900011,Mirador,2024-06-23,"$4,330.50",$198.00,"$4,132.50","$7,775.75",$897.75,$479.75,"$12,304.50",$0.00,"$16,755.00","$9,153.25",435,830,189,101,"1,120","1,555"
7900012,Huentitan,2024-06-23,"$3,374.00",$153.50,"$3,220.50","$5,771.25",$874.00,$318.25,"$6,867.00",$0.00,"$10,271.00","$6,963.50",339,608,184,67,859,"1,198"
7900013,Zoologico,2024-06-23,"$6,259.00",$283.50,"$5,975.50","$9,072.50",$850.25,$370.50,"$14,059.00",$31.00,"$20,409.00","$10,293.25",629,955,179,78,"1,212","1,841"
7900014,Independencia Nte.,2024-06-23,"$8,550.00",$399.00,"$8,151.00","$17,214.00","$2,099.50",$950.00,"$25,796.00",$116.50,"$34,462.50","$20,263.50",858,"2,214",442,200,"2,856","3,714"
7900015,San Patricio,2024-06-23,"$7,287.50",$333.50,"$6,954.00","$9,951.25","$1,463.00",$660.25,"$17,333.50",$69.00,"$24,690.00","$12,074.50",732,"1,048",308,139,"1,495","2,227"
7900016,Igualdad,2024-06-23,"$3,499.00",$164.50,"$3,334.50","$5,082.50",$788.50,$365.75,"$8,549.50",$23.00,"$12,071.50","$6,236.75",351,535,166,77,778,"1,129"
7900017,Monumental,2024-06-23,"$3,819.50",$181.00,"$3,638.50","$5,814.00",$755.25,$418.00,"$10,412.50",$49.50,"$14,281.50","$6,987.25",383,612,159,88,859,"1,242"
7900018,Monte Olivette,2024-06-23,$934.50,$41.50,$893.00,"$1,339.50",$194.75,$95.00,"$3,163.50",$0.00,"$4,098.00","$1,629.25",94,141,41,20,202,296
7900019,Circunvalacion,2024-06-23,"$4,511.00",$207.50,"$4,303.50","$8,075.00",$954.75,$370.50,"$14,309.50",$80.00,"$18,900.50","$9,400.25",453,850,201,78,"1,129","1,582"
7900020,Ciencias de La Salud,2024-06-23,"$2,727.50",$124.50,"$2,603.00","$3,676.50",$394.25,$204.25,"$5,303.50",$0.00,"$8,031.00","$4,275.00",274,387,83,43,513,787
7900021,Juan Alvarez,2024-06-23,"$3,951.00",$189.00,"$3,762.00","$6,726.00",$650.75,$256.50,"$12,970.00",$70.00,"$17,051.00","$7,633.25",396,708,137,54,899,"1,295"
7900022,Alameda,2024-06-23,"$5,334.00",$242.00,"$5,092.00","$6,089.50",$888.25,$498.75,"$7,023.50",$12.00,"$12,369.50","$7,476.50",536,645,187,105,937,"1,473"
7900023,San Juan de Dios,2024-06-23,"$26,202.50","$1,141.50","$25,061.00","$32,656.25","$3,538.75","$1,382.25","$38,777.50",$253.00,"$65,393.00","$37,577.25","2,638","3,893",745,291,"4,929","7,567"
7900024,Bicentenario,2024-06-23,"$7,520.50",$357.50,"$7,163.00","$12,421.25","$1,824.00",$517.75,"$15,497.50",$52.00,"$23,070.00","$14,763.00",754,"1,796",384,109,"2,289","3,043"
7900025,La  Paz,2024-06-23,"$2,026.00",$97.50,"$1,928.50","$2,869.00",$247.00,$137.75,"$6,341.00",$0.00,"$8,577.00","$3,253.75",203,302,52,29,383,586
7900026,Ninos Heroes,2024-06-23,"$15,750.50",$693.00,"$15,057.50","$14,022.00","$1,448.75",$574.75,"$26,008.70",$53.50,"$41,812.70","$16,045.50","1,585","1,476",305,121,"1,902","3,487"
7900027,Agua Azul,2024-06-23,"$2,570.00",$119.00,"$2,451.00","$5,206.00",$432.25,$171.00,"$8,518.00",$89.00,"$11,288.00","$5,809.25",258,548,91,36,675,933
7900028,Cipres,2024-06-23,$846.50,$39.00,$807.50,"$1,102.00",$118.75,$99.75,"$3,098.50",$95.00,"$4,070.00","$1,320.50",85,116,25,21,162,247
7900029,Heroe de Nacozari,2024-06-23,"$3,108.50",$144.50,"$2,964.00","$3,135.00",$356.25,$213.75,"$8,101.50",$79.00,"$11,289.00","$3,705.00",312,330,75,45,450,762
7900030,Lazaro Cardenas,2024-06-23,"$4,743.50",$221.50,"$4,522.00","$9,585.50",$840.75,$289.75,"$21,656.00",$121.00,"$26,520.50","$10,716.00",476,"1,009",177,61,"1,247","1,723"
7900031,El Dean,2024-06-23,"$1,035.00",$47.00,$988.00,"$1,510.50",$104.50,$76.00,"$3,687.00",$0.00,"$4,752.00","$1,691.00",104,159,22,16,197,301
7900032,Zona Industrial,2024-06-23,"$1,132.00",$49.00,"$1,083.00","$1,976.00",$251.75,$133.00,"$5,358.50",$0.00,"$6,540.50","$2,360.75",114,208,53,28,289,403
7900033,Lopez de Legazpi,2024-06-23,"$1,499.50",$65.00,"$1,434.50","$2,479.50",$266.00,$161.50,"$6,272.00",$0.00,"$7,891.50","$2,907.00",151,261,56,34,351,502
7900034,Clemente Orozco,2024-06-23,"$7,839.50",$344.00,"$7,495.50","$9,063.00","$1,125.75",$546.25,"$20,589.00",$0.00,"$28,548.50","$10,735.00",789,956,237,115,"1,308","2,097"
7900035,Artes Plasticas,2024-06-23,"$1,992.50",$92.50,"$1,900.00","$3,424.75",$532.00,$194.75,"$10,704.00",$44.00,"$13,100.50","$4,151.50",200,362,112,41,515,715
7900036,Escultura,2024-06-23,"$3,707.50",$173.50,"$3,534.00","$5,909.00",$665.00,$318.25,"$21,011.50",$20.00,"$24,739.00","$6,892.25",372,675,140,67,882,"1,254"
7900037,Fray  Angelico,2024-06-23,"$13,507.00",$615.50,"$12,891.50","$19,114.00","$2,251.50",$779.00,"$54,897.50",$397.00,"$68,801.50","$22,144.50","1,357","2,481",474,164,"3,119","4,476"
7900011,Mirador,2024-06-24,"$7,888.50",$364.50,"$7,524.00","$14,905.50","$2,256.25",$826.50,"$28,215.20",$54.00,"$36,297.70","$17,988.25",792,"1,599",475,174,"2,248","3,040"
7900012,Huentitan,2024-06-24,"$4,979.50",$220.00,"$4,759.50","$10,027.25","$1,396.50",$494.00,"$17,927.00",$20.00,"$22,986.50","$11,917.75",501,"1,057",294,104,"1,455","1,956"
7900013,Zoologico,2024-06-24,"$5,479.00",$244.50,"$5,234.50","$11,143.50","$1,311.00",$446.50,"$23,033.50",$30.00,"$28,602.50","$12,901.00",551,"1,173",276,94,"1,543","2,094"
7900014,Independencia Nte.,2024-06-24,"$12,644.50",$598.50,"$12,046.00","$29,578.25","$4,374.75","$1,586.50","$47,414.00",$110.00,"$60,288.50","$35,539.50","1,268","4,099",921,334,"5,354","6,622"
7900015,San Patricio,2024-06-24,"$12,166.50",$529.00,"$11,637.50","$19,522.50","$2,840.50","$1,125.75","$42,968.50",$20.00,"$55,305.00","$23,488.75","1,225","2,057",598,237,"2,892","4,117"
7900016,Igualdad,2024-06-24,"$6,079.00",$274.50,"$5,804.50","$10,896.50","$1,539.00",$717.25,"$20,906.00",$186.00,"$27,201.00","$13,152.75",611,"1,147",324,151,"1,622","2,233"
7900017,Monumental,2024-06-24,"$6,893.00",$319.00,"$6,574.00","$11,922.50","$1,800.25",$693.50,"$28,943.00",$50.00,"$35,946.00","$14,416.25",692,"1,255",379,146,"1,780","2,472"
7900018,Monte Olivette,2024-06-24,$638.50,$30.50,$608.00,"$3,923.50",$494.00,$204.25,"$8,450.20",$120.00,"$9,208.70","$4,621.75",64,413,104,43,560,624
7900019,Circunvalacion,2024-06-24,"$10,622.50",$476.50,"$10,146.00","$20,130.50","$2,717.00","$1,092.50","$46,517.00",$30.00,"$57,379.50","$23,940.00","1,068","2,119",572,230,"2,921","3,989"
7900020,Ciencias de La Salud,2024-06-24,"$4,935.00",$242.00,"$4,693.00","$10,706.50","$1,942.75",$736.25,"$19,459.00",$47.00,"$24,561.00","$13,385.50",494,"1,127",409,155,"1,691","2,185"
7900021,Juan Alvarez,2024-06-24,"$12,590.50",$573.00,"$12,017.50","$19,085.50","$2,641.00","$1,068.75","$38,625.50",$138.00,"$51,694.00","$22,795.25","1,265","2,009",556,225,"2,790","4,055"
7900022,Alameda,2024-06-24,"$7,213.00",$325.50,"$6,887.50","$12,017.50","$1,828.75",$836.00,"$25,124.50",$169.00,"$32,596.50","$14,682.25",725,"1,276",385,176,"1,837","2,562"
7900023,San Juan de Dios,2024-06-24,"$29,407.00","$1,258.50","$28,148.50","$46,212.75","$6,992.00","$2,460.50","$64,423.00",$128.50,"$94,048.50","$55,665.25","2,963","5,901","1,472",518,"7,891","10,854"
7900024,Bicentenario,2024-06-24,"$10,620.50",$503.00,"$10,117.50","$26,733.00","$4,626.50","$1,463.00","$35,691.00",$171.50,"$46,573.00","$32,822.50","1,065","4,027",974,308,"5,309","6,374"
7900025,La  Paz,2024-06-24,"$3,658.00",$171.50,"$3,486.50","$5,576.50",$669.75,$361.00,"$11,924.50",$31.00,"$15,613.50","$6,607.25",367,587,141,76,804,"1,171"
7900026,Ninos Heroes,2024-06-24,"$21,217.50",$916.00,"$20,301.50","$26,410.00","$3,291.75","$1,358.50","$62,398.50",$65.00,"$83,831.00","$31,060.25","2,137","2,780",693,286,"3,759","5,896"
7900027,Agua Azul,2024-06-24,"$6,912.00",$319.00,"$6,593.00","$16,045.50","$1,558.00",$551.00,"$40,377.50",$104.00,"$47,513.50","$18,154.50",694,"1,689",328,116,"2,133","2,827"
7900028,Cipres,2024-06-24,"$3,331.00",$148.50,"$3,182.50","$6,127.50",$522.50,$152.00,"$7,044.00",$69.00,"$10,564.00","$6,802.00",335,645,110,32,787,"1,122"
7900029,Heroe de Nacozari,2024-06-24,"$4,902.50",$228.50,"$4,674.00","$6,631.00",$859.75,$304.00,"$15,640.50",$87.00,"$20,690.00","$7,794.75",492,698,181,64,943,"1,435"
7900030,Lazaro Cardenas,2024-06-24,"$12,426.50",$580.00,"$11,846.50","$26,362.50","$2,522.25",$698.25,"$62,227.00",$117.00,"$74,980.50","$29,583.00","1,247","2,775",531,147,"3,453","4,700"
7900031,El Dean,2024-06-24,"$2,169.00",$98.00,"$2,071.00","$3,724.00",$308.75,$142.50,"$7,049.50",$20.00,"$9,468.50","$4,175.25",218,392,65,30,487,705
7900032,Zona Industrial,2024-06-24,"$3,238.00",$150.50,"$3,087.50","$6,640.50",$698.25,$313.50,"$14,692.20",$0.00,"$17,990.20","$7,652.25",325,699,147,66,912,"1,237"
7900033,Lopez de Legazpi,2024-06-24,"$3,867.00",$181.00,"$3,686.00","$7,172.50",$627.00,$275.50,"$17,149.50",$15.00,"$21,091.50","$8,075.00",388,755,132,58,945,"1,333"
7900034,Clemente Orozco,2024-06-24,"$13,421.50",$587.00,"$12,834.50","$17,404.00","$2,878.50","$1,287.25","$32,215.50",$57.00,"$45,954.00","$21,569.75","1,351","1,838",606,271,"2,715","4,066"
7900035,Artes Plasticas,2024-06-24,"$4,103.00",$189.00,"$3,914.00","$6,692.75","$1,068.75",$408.50,"$21,096.50",$192.00,"$25,421.50","$8,170.00",412,714,225,86,"1,025","1,437"
7900036,Escultura,2024-06-24,"$6,119.00",$305.00,"$5,814.00","$9,196.00","$1,453.50",$570.00,"$33,759.50",$170.00,"$40,288.50","$11,219.50",612,"1,077",306,120,"1,503","2,115"
7900037,Fray  Angelico,2024-06-24,"$13,360.50",$602.00,"$12,758.50","$14,544.50","$2,284.75",$869.25,"$50,402.50",$200.00,"$64,233.00","$17,698.50","1,343","1,969",481,183,"2,633","3,976"
7900011,Mirador,2024-06-25,"$7,630.00",$353.00,"$7,277.00","$16,425.50","$2,531.75",$893.00,"$24,187.50",$60.00,"$32,117.50","$19,850.25",766,"1,771",533,188,"2,492","3,258"
7900012,Huentitan,2024-06-25,"$5,817.50",$260.00,"$5,557.50","$11,799.00","$1,648.25",$546.25,"$21,455.20",$116.00,"$27,418.70","$13,993.50",585,"1,244",347,115,"1,706","2,291"
7900013,Zoologico,2024-06-25,"$6,039.50",$273.00,"$5,766.50","$12,834.50","$1,610.25",$612.75,"$19,904.50",$5.00,"$26,179.00","$15,057.50",607,"1,351",339,129,"1,819","2,426"
7900014,Independencia Nte.,2024-06-25,"$15,163.10",$713.60,"$14,449.50","$30,210.00","$4,678.75","$1,596.00","$33,764.50",$114.00,"$49,481.60","$36,484.75","1,521","4,173",985,336,"5,494","7,015"
7900015,San Patricio,2024-06-25,"$12,214.00",$529.00,"$11,685.00","$20,491.50","$3,196.75","$1,306.25","$36,211.50",$61.50,"$48,637.00","$24,994.50","1,230","2,160",673,275,"3,108","4,338"
7900016,Igualdad,2024-06-25,"$6,641.00",$295.00,"$6,346.00","$10,982.00","$1,657.75",$679.25,"$11,357.00",$20.00,"$18,118.00","$13,319.00",668,"1,156",349,143,"1,648","2,316"
7900017,Monumental,2024-06-25,"$6,829.50",$312.50,"$6,517.00","$12,758.50","$1,914.25",$855.00,"$24,371.50",$53.50,"$31,464.50","$15,527.75",686,"1,343",403,180,"1,926","2,612"
7900018,Monte Olivette,2024-06-25,"$2,368.00",$107.00,"$2,261.00","$4,085.00",$579.50,$185.25,"$5,580.50",$0.00,"$8,008.50","$4,849.75",238,430,122,39,591,829
7900019,Circunvalacion,2024-06-25,"$9,428.00",$422.00,"$9,006.00","$21,717.00","$2,854.75","$1,125.75","$43,806.50",$238.00,"$53,732.50","$25,697.50",948,"2,286",601,237,"3,124","4,072"
7900020,Ciencias de La Salud,2024-06-25,"$5,570.00",$269.00,"$5,301.00","$10,469.00","$1,838.25",$665.00,"$14,205.50",$74.00,"$19,939.50","$12,972.25",558,"1,102",387,140,"1,629","2,187"
7900021,Juan Alvarez,2024-06-25,"$12,744.50",$594.00,"$12,150.50","$20,368.00","$2,550.75","$1,201.75","$28,906.00",$220.50,"$42,101.00","$24,120.50","1,279","2,144",537,253,"2,934","4,213"
7900022,Alameda,2024-06-25,"$7,900.50",$357.50,"$7,543.00","$13,433.00","$1,729.00",$722.00,"$26,504.00",$93.00,"$34,647.50","$15,884.00",794,"1,421",364,152,"1,937","2,731"
7900023,San Juan de Dios,2024-06-25,"$24,527.50","$1,034.00","$23,493.50","$45,956.25","$7,305.50","$2,441.50","$47,785.50",$169.00,"$72,902.00","$55,703.25","2,473","5,864","1,538",514,"7,916","10,389"
7900024,Bicentenario,2024-06-25,"$10,369.00",$489.00,"$9,880.00","$26,148.75","$4,607.50","$1,363.25","$30,669.50",$79.00,"$41,297.50","$32,119.50","1,040","3,929",970,287,"5,186","6,226"
7900025,La  Paz,2024-06-25,"$3,578.00",$167.50,"$3,410.50","$5,747.50",$660.25,$327.75,"$11,086.00",$141.00,"$14,865.00","$6,735.50",359,605,139,69,813,"1,172"
7900026,Ninos Heroes,2024-06-25,"$21,728.50",$933.00,"$20,795.50","$27,977.50","$3,700.25","$1,586.50","$52,144.50",$271.00,"$74,294.00","$33,264.25","2,189","2,945",779,334,"4,058","6,247"
7900027,Agua Azul,2024-06-25,"$6,382.50",$302.50,"$6,080.00","$16,454.00","$1,662.50",$612.75,"$26,723.00",$122.00,"$33,537.50","$18,729.25",640,"1,732",350,129,"2,211","2,851"
7900028,Cipres,2024-06-25,"$3,276.00",$141.00,"$3,135.00","$6,811.50",$522.50,$190.00,"$10,208.50",$25.00,"$13,539.50","$7,524.00",330,717,110,40,867,"1,197"
7900029,Heroe de Nacozari,2024-06-25,"$4,483.00",$208.00,"$4,275.00","$7,334.00",$935.75,$318.25,"$11,596.50",$22.00,"$16,161.50","$8,588.00",450,772,197,67,"1,036","1,486"
7900030,Lazaro Cardenas,2024-06-25,"$8,726.50",$404.50,"$8,322.00","$28,946.50","$2,588.75",$807.50,"$52,338.50",$52.00,"$61,307.00","$32,342.75",876,"3,047",545,170,"3,762","4,638"
7900031,El Dean,2024-06-25,"$1,859.00",$82.50,"$1,776.50","$4,113.50",$308.75,$166.25,"$7,228.40",$30.00,"$9,177.40","$4,588.50",187,433,65,35,533,720
7900032,Zona Industrial,2024-06-25,"$2,836.00",$128.50,"$2,707.50","$7,647.50",$636.50,$270.75,"$11,547.00",$0.00,"$14,413.00","$8,554.75",285,805,134,57,996,"1,281"
7900033,Lopez de Legazpi,2024-06-25,"$3,432.00",$154.50,"$3,277.50","$7,315.00",$660.25,$242.25,"$16,528.00",$0.00,"$19,960.00","$8,217.50",345,770,139,51,960,"1,305"
7900034,Clemente Orozco,2024-06-25,"$12,690.00",$558.50,"$12,131.50","$19,142.50","$3,125.50","$1,163.75","$35,557.50",$98.50,"$48,586.00","$23,431.75","1,277","2,022",658,245,"2,925","4,202"
7900035,Artes Plasticas,2024-06-25,"$3,687.00",$172.00,"$3,515.00","$6,426.75","$1,121.00",$418.00,"$15,589.00",$22.00,"$19,358.00","$7,965.75",370,689,236,88,"1,013","1,383"
7900036,Escultura,2024-06-25,"$5,240.00",$252.50,"$4,987.50","$8,901.50","$1,344.25",$551.00,"$23,221.50",$0.00,"$28,761.50","$10,796.75",525,"1,049",283,116,"1,448","1,973"
7900037,Fray  Angelico,2024-06-25,"$16,495.50",$744.50,"$15,751.00","$24,296.25","$3,272.75","$1,192.25","$48,721.20",$75.50,"$65,802.20","$28,761.25","1,658","3,401",689,251,"4,341","5,999"
7900011,Mirador,2024-06-26,"$8,124.50",$372.50,"$7,752.00","$16,468.25","$2,593.50",$888.25,"$23,531.00",$128.00,"$32,043.50","$19,950.00",816,"1,779",546,187,"2,512","3,328"
7900012,Huentitan,2024-06-26,"$6,154.50",$274.00,"$5,880.50","$11,447.50","$1,714.75",$603.25,"$17,745.50",$0.00,"$23,960.00","$13,765.50",619,"1,209",361,127,"1,697","2,316"
7900013,Zoologico,2024-06-26,"$6,886.00",$302.50,"$6,583.50","$13,461.50","$1,577.00",$608.00,"$20,278.50",$0.00,"$27,374.50","$15,646.50",693,"1,417",332,128,"1,877","2,570"
